itinerary_id,trip_id,name,version,is_active,generated_by,total_cost,currency,total_duration_minutes,total_carbon_kg,optimizer_weights,status,created_at,updated_at,day_number,activity_title,description,time_slot
itn_17cb23d8,trp_ab774ec9,Thiruvananthapuram plan v1,1,1,ai_planner,10220.00,THB,1485,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Thiruvananthapuram River Expedition & Nature Wilderness Trek,"In Thiruvananthapuram: Active outdoor excursion exploring gorges, hidden waterfalls, and indigenous wildlife habitats.",afternoon
itn_6f9bf227,trp_f8995cd0,Leh plan v1,1,1,optimizer,5650.00,INR,495,6.5,,active,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Leh Tranquil Waterfront Sunset & Sound Bath,In Leh: Soothing therapeutic singing bowls and herbal teas overlooking shimmering evening waters.,evening
itn_06832e77,trp_2472305e,Tirupati plan v1,1,1,agent,9550.00,MVR,1275,12.0,,active,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Tirupati Self-Guided Architectural Walking Trail,"In Tirupati: Explore iconic historic facades, public clocktowers, and photogenic heritage gates on foot.",morning
itn_e12e0672,trp_24b6d605,Chennai plan v1,1,1,user,7762.50,MVR,1170,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Chennai Old Town Heritage Bazaar & Artisan Lane,"In Chennai: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_dd0fdc34,trp_91d592b2,Jaisalmer plan v1,1,1,ai_planner,23450.00,INR,1020,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-03T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Jaisalmer Campfire Astronomy & Stargazing Session,In Jaisalmer: Gather under clear celestial skies for stargazing and stories of regional explorer folklore.,evening
itn_43be7289,trp_bcc3e676,Ahmedabad plan v1,1,1,user,5400.00,INR,795,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-25T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Ahmedabad Self-Guided Architectural Walking Trail,"In Ahmedabad: Explore iconic historic facades, public clocktowers, and photogenic heritage gates on foot.",morning
itn_c6215f9f,trp_e469328d,Jaipur plan v1,1,1,optimizer,1951150.00,IDR,1335,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Johari Bazaar Street Food & Gem Trail,"Indulge in authentic Pyaaz Kachori, rabri ghevar, and handcrafted silver jewellery.",evening
itn_aad1300c,trp_cb526c8f,Varanasi plan v1,1,1,user,23650.00,INR,1200,12.5,,active,2026-05-30T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Kachori Gali & Blue Lassi Culinary Walk,"Relish piping-hot puris, malaiyo winter foam dessert, and authentic clay pot lassis.",evening
itn_d0e45d2b,trp_47080e5b,Udaipur plan v1,1,1,optimizer,18100.00,INR,1170,10.1,,active,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Monsoon Palace (Sajjangarh) Peak Trek,Panoramic hilltop fortress offering breathtaking sunset views of Udaipur's lakes.,morning
itn_145f993c,trp_d1b2a8eb,Bangkok plan v1,1,1,optimizer,13515.35,INR,960,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Bangkok River Expedition & Nature Wilderness Trek,"In Bangkok: Active outdoor excursion exploring gorges, hidden waterfalls, and indigenous wildlife habitats.",afternoon
itn_dd50178a,trp_b2aef743,Hyderabad plan v1,1,1,ai_planner,6050.00,INR,480,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Hyderabad Exclusive Sunset Cruise & Chef's Degustation,In Hyderabad: Private boat charter with champagne sunset toasts and an artisanal seven-course meal.,evening
itn_402a8851,trp_9805085a,Bhubaneswar plan v1,1,1,optimizer,12750.00,NPR,495,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-19T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Bhubaneswar Sunrise Ridge Hike & Panoramic Viewpoint,In Bhubaneswar: Venture along scenic hillside trails offering uninhibited dawn views of the surrounding valleys.,morning
itn_248ea220,trp_3faed012,Visakhapatnam plan v1,1,0,optimizer,20000.00,INR,1335,11.3,,active,2026-05-07T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Visakhapatnam Old Town Heritage Bazaar & Artisan Lane,"In Visakhapatnam: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_87fee542,trp_3faed012,Visakhapatnam plan v2,2,0,user,21600.00,INR,1125,12.5,,active,2026-06-25T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Visakhapatnam Traditional Folk Performance & Heritage Feast,In Visakhapatnam: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
itn_69c37a2b,trp_3faed012,Visakhapatnam plan v3,3,1,optimizer,20250.00,INR,825,11.3,,active,2026-06-25T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Visakhapatnam Historic Citadel & Royal Palace Morning Tour,"In Visakhapatnam: Explore ancient battlements, royal courtyards, and museum galleries preserving centuries of heritage.",morning
itn_74736901,trp_7a22e52a,Wayanad plan v1,1,1,ai_planner,10550.00,INR,330,6.5,,active,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Wayanad Old Town Heritage Bazaar & Artisan Lane,"In Wayanad: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_1da00660,trp_cab596c9,Udaipur plan v1,1,1,optimizer,17350.00,INR,900,11.3,,active,2026-05-16T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Ambrai Ghat Waterfront Dining,Dine under palace floodlights with candlelit tables overlooking the illuminated lake.,evening
itn_88bb0aff,trp_3addadca,Nainital plan v1,1,1,ai_planner,3302.50,CHF,675,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-08T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Nainital Private Chauffeur Landmark & Palace Tour,In Nainital: VIP skip-the-line access to private palace wings and exclusive curatorial collections.,morning
itn_284c3538,trp_acaf45e7,Gokarna plan v1,1,1,ai_planner,13450.00,INR,1485,13.7,,active,2026-06-24T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Gokarna Artisan Pottery Workshop & Museum Visit,In Gokarna: Observe heritage clay craftsmanship and unhurriedly tour curated regional art collections.,afternoon
itn_c29c1f84,trp_53f18756,Kyoto plan v1,1,1,ai_planner,8487.50,AED,1650,12.5,,active,2026-05-22T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kyoto Tranquil Waterfront Sunset & Sound Bath,In Kyoto: Soothing therapeutic singing bowls and herbal teas overlooking shimmering evening waters.,evening
itn_a39345d5,trp_13f532df,Mysuru plan v1,1,1,ai_planner,2900.00,INR,420,4.8,,active,2026-07-18T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Mysuru Private Chauffeur Landmark & Palace Tour,In Mysuru: VIP skip-the-line access to private palace wings and exclusive curatorial collections.,morning
itn_6f75318d,trp_234af87a,Guwahati plan v1,1,1,optimizer,14800.00,INR,1020,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-24T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Guwahati Ayurvedic Herbal Therapy & Botanical Walk,In Guwahati: Learn about restorative medicinal herbs followed by traditional warm oil relaxation rituals.,afternoon
itn_6c928f45,trp_fd4e6af3,Nainital plan v1,1,1,ai_planner,2934050.00,IDR,1455,12.5,,active,2026-06-25T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Nainital Tranquil Waterfront Sunset & Sound Bath,In Nainital: Soothing therapeutic singing bowls and herbal teas overlooking shimmering evening waters.,evening
itn_1330340b,trp_2b1c9a53,Mumbai plan v1,1,0,ai_planner,22600.00,INR,900,10.1,,active,2026-07-10T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Elephanta Caves Island Rock-Cut Temples,Ferry journey across the Arabian Sea to 5th-century rock-cut Shiva sculptures.,morning
itn_35d698e6,trp_2b1c9a53,Mumbai plan v2,2,0,ai_planner,23300.00,INR,1215,12.5,,active,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Kala Ghoda Art Precinct & Heritage Cafes,Bohemian neighborhood filled with contemporary art galleries and historic Irani cafes.,afternoon
itn_0edc6018,trp_2b1c9a53,Mumbai plan v3,3,1,optimizer,22750.00,INR,900,12.5,,active,2026-06-16T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Bandra Bandstand & Carter Road Sunset Walk,"Celebrity bungalows, sea-facing promenade, and cosmopolitan rooftop dining.",evening
itn_87fd7708,trp_058d5aea,Kolkata plan v1,1,0,optimizer,15000.00,INR,555,7.7,,active,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kolkata Botanical Gardens & Heritage Tea Stroll,In Kolkata: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_971324de,trp_058d5aea,Kolkata plan v2,2,1,ai_planner,10100.00,INR,1245,10.1,,active,2026-06-17T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kolkata Artisan Pottery Workshop & Museum Visit,In Kolkata: Observe heritage clay craftsmanship and unhurriedly tour curated regional art collections.,afternoon
itn_e45d5bdc,trp_f83ed4d2,Puri plan v1,1,1,ai_planner,8600.00,INR,990,10.1,,active,2026-05-21T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Puri Lakeside Promenade Sunset & Classical Sitar,"In Puri: Unwind as dusk falls with soft breeze, shimmering reflections, and ambient acoustic music.",evening
itn_721f890f,trp_de13b938,Pune plan v1,1,1,user,16450.00,INR,1320,13.7,,active,2026-07-07T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Pune Private Chauffeur Landmark & Palace Tour,In Pune: VIP skip-the-line access to private palace wings and exclusive curatorial collections.,morning
itn_add8f44a,trp_572d4b08,Thanjavur plan v1,1,1,optimizer,1400.00,INR,1020,13.2,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Thanjavur Ayurvedic Herbal Therapy & Botanical Walk,In Thanjavur: Learn about restorative medicinal herbs followed by traditional warm oil relaxation rituals.,afternoon
itn_6cd4aaeb,trp_3a5885a5,Manali plan v1,1,1,user,11950.00,INR,960,12.5,,active,2026-08-11T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Manali Lakeside Promenade Sunset & Classical Sitar,"In Manali: Unwind as dusk falls with soft breeze, shimmering reflections, and ambient acoustic music.",evening
itn_13b9cde9,trp_ba83403f,Wayanad plan v1,1,1,ai_planner,22500.00,INR,1305,11.3,,active,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Wayanad Botanical Gardens & Heritage Tea Stroll,In Wayanad: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_d3cf0d4f,trp_97bcd5c8,Pondicherry plan v1,1,1,ai_planner,30900.00,INR,1410,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-31T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Pondicherry River Expedition & Nature Wilderness Trek,"In Pondicherry: Active outdoor excursion exploring gorges, hidden waterfalls, and indigenous wildlife habitats.",afternoon
itn_5b1372bd,trp_1f82c042,Bengaluru plan v1,1,1,optimizer,12667.50,THB,1200,12.5,,active,2026-06-08T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Bengaluru Traditional Folk Performance & Heritage Feast,In Bengaluru: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
itn_c27d4d29,trp_cafb851c,Kyoto plan v1,1,0,agent,10915.00,INR,705,5.3,,active,2026-05-29T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kyoto Historic Citadel & Royal Palace Morning Tour,"In Kyoto: Explore ancient battlements, royal courtyards, and museum galleries preserving centuries of heritage.",morning
itn_643022e4,trp_cafb851c,Kyoto plan v2,2,0,ai_planner,9914.00,INR,405,6.5,,active,2026-07-08T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kyoto Old Town Heritage Bazaar & Artisan Lane,"In Kyoto: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_0f09cdcd,trp_cafb851c,Kyoto plan v3,3,1,ai_planner,5455.00,INR,390,4.1,,active,2026-04-29T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kyoto Traditional Folk Performance & Heritage Feast,In Kyoto: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
itn_c3f0784c,trp_df4fb834,Ooty plan v1,1,0,ai_planner,14050.00,INR,750,11.3,,active,2026-06-16T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Ooty Historic Citadel & Royal Palace Morning Tour,"In Ooty: Explore ancient battlements, royal courtyards, and museum galleries preserving centuries of heritage.",morning
itn_de7882d0,trp_df4fb834,Ooty plan v2,2,0,user,17750.00,INR,870,11.3,,active,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Ooty Old Town Heritage Bazaar & Artisan Lane,"In Ooty: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_38a8e1dc,trp_df4fb834,Ooty plan v3,3,1,ai_planner,18900.00,INR,930,13.7,,active,2026-04-29T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Ooty Traditional Folk Performance & Heritage Feast,In Ooty: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
itn_f383744d,trp_16836146,Tirupati plan v1,1,1,optimizer,5950.00,INR,375,5.3,,active,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Tirupati Botanical Gardens & Heritage Tea Stroll,In Tirupati: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_edbe6b7c,trp_45a660c5,Kolkata plan v1,1,1,ai_planner,24250.00,INR,1335,13.7,,active,2026-04-30T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Kolkata Ayurvedic Herbal Therapy & Botanical Walk,In Kolkata: Learn about restorative medicinal herbs followed by traditional warm oil relaxation rituals.,afternoon
itn_117d3afd,trp_a8e65113,Srinagar plan v1,1,0,user,26725.00,LKR,645,8.9,,active,2026-05-15T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Srinagar Lakeside Promenade Sunset & Classical Sitar,"In Srinagar: Unwind as dusk falls with soft breeze, shimmering reflections, and ambient acoustic music.",evening
itn_fe43515b,trp_a8e65113,Srinagar plan v2,2,1,agent,0.00,LKR,720,7.2,,active,2026-04-26T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Srinagar Botanical Gardens & Heritage Tea Stroll,In Srinagar: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_b8db3f98,trp_95ffc5b8,New Delhi plan v1,1,1,agent,800.00,INR,660,8.4,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-09T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Red Fort & Lahori Gate Historical Tour,Magnificent red sandstone citadel from which Mughal emperors ruled Hindustan.,afternoon
itn_92f4be35,trp_418cd9f5,Male plan v1,1,1,ai_planner,8101.25,INR,885,8.9,,active,2026-05-01T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Male Campfire Astronomy & Stargazing Session,In Male: Gather under clear celestial skies for stargazing and stories of regional explorer folklore.,evening
itn_be195569,trp_fe962840,Kandy plan v1,1,1,user,35715.00,NPR,900,12.5,,active,2026-06-13T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Kandy Private Chauffeur Landmark & Palace Tour,In Kandy: VIP skip-the-line access to private palace wings and exclusive curatorial collections.,morning
itn_ec14d81f,trp_60fe0650,Tirupati plan v1,1,1,ai_planner,8200.00,INR,540,6.5,,active,2026-05-16T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Tirupati Artisan Pottery Workshop & Museum Visit,In Tirupati: Observe heritage clay craftsmanship and unhurriedly tour curated regional art collections.,afternoon
itn_b715e7f1,trp_3e1f142c,Aurangabad plan v1,1,1,ai_planner,23250.00,INR,1365,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-13T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Aurangabad Tranquil Waterfront Sunset & Sound Bath,In Aurangabad: Soothing therapeutic singing bowls and herbal teas overlooking shimmering evening waters.,evening
itn_0c8b3edf,trp_f1bbbfc4,Pune plan v1,1,1,ai_planner,18750.00,INR,1785,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-30T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Pune Historic Citadel & Royal Palace Morning Tour,"In Pune: Explore ancient battlements, royal courtyards, and museum galleries preserving centuries of heritage.",morning
itn_09f344d0,trp_e19281ce,Shimla plan v1,1,1,ai_planner,18450.00,INR,1215,12.5,,active,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Shimla Artisan Pottery Workshop & Museum Visit,In Shimla: Observe heritage clay craftsmanship and unhurriedly tour curated regional art collections.,afternoon
itn_b70fc273,trp_f45d3ef9,Rishikesh plan v1,1,1,user,15600.00,INR,1050,11.3,,active,2026-06-04T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Rishikesh Tranquil Waterfront Sunset & Sound Bath,In Rishikesh: Soothing therapeutic singing bowls and herbal teas overlooking shimmering evening waters.,evening
itn_d65f1333,trp_d44e94e7,Bengaluru plan v1,1,1,agent,20100.00,NPR,1020,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Bengaluru Dawn Meditation & Pranayama in Garden Pavilions,In Bengaluru: Begin the day revitalized with guided breathwork and gentle yoga in a peaceful courtyard.,morning
itn_05172217,trp_897d9724,Udaipur plan v1,1,1,user,24150.00,INR,1215,12.5,,active,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Shilpgram Rural Arts & Crafts Complex,"Living ethnographic museum of traditional tribal huts, pottery workshops, and folk music.",afternoon
itn_4998d97a,trp_e16227b5,Agra plan v1,1,1,optimizer,22450.00,INR,1290,11.3,,active,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Agra Traditional Folk Performance & Heritage Feast,In Agra: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
itn_19a792f1,trp_edc2177c,Amritsar plan v1,1,0,ai_planner,15650.00,INR,1455,12.5,,active,2026-06-15T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Amritsar Botanical Gardens & Heritage Tea Stroll,In Amritsar: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_440e1f0d,trp_edc2177c,Amritsar plan v2,2,1,optimizer,13250.00,INR,1335,12.5,,active,2026-05-30T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Amritsar Artisan Pottery Workshop & Museum Visit,In Amritsar: Observe heritage clay craftsmanship and unhurriedly tour curated regional art collections.,afternoon
itn_d04fe8c0,trp_67de89e5,Bhubaneswar plan v1,1,1,ai_planner,32300.00,INR,780,11.3,,active,2026-04-30T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Bhubaneswar Campfire Astronomy & Stargazing Session,In Bhubaneswar: Gather under clear celestial skies for stargazing and stories of regional explorer folklore.,evening
itn_abece893,trp_22fefa8b,Shillong plan v1,1,1,optimizer,7700.00,INR,585,6.5,,active,2026-06-26T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Shillong Sunrise Ridge Hike & Panoramic Viewpoint,In Shillong: Venture along scenic hillside trails offering uninhibited dawn views of the surrounding valleys.,morning
itn_dba763b5,trp_773ff3c5,Varanasi plan v1,1,1,agent,19400.00,INR,1860,13.7,,active,2026-05-20T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Banarasi Silk Weaving Quarter Exploration,Visit master weavers creating intricate gold and silver zari brocade handloom sarees.,afternoon
itn_468cfb6f,trp_73f84cd3,Amritsar plan v1,1,1,ai_planner,11300.00,INR,1170,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Amritsar Traditional Folk Performance & Heritage Feast,In Amritsar: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
