landmark_id,city_id,name,kind,lat,lng,description
lmk_0494,cty_0d9ab6ff,Nainital Cultural Craft Lane,bazaar,29.406412,79.435701,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0495,cty_0d9ab6ff,Nainital Botanical Leisure Garden,park,29.388396,79.435289,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0496,cty_0d9ab6ff,Nainital District Metro Link,transit_hub,29.432131,79.417125,Rapid transit access within a 5-minute walk of Indigo Palms & Spa.
lmk_0497,cty_0d9ab6ff,Nainital Cultural Craft Lane,bazaar,29.434262,79.409189,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0498,cty_0d9ab6ff,Nainital Botanical Leisure Garden,park,29.416734,79.415718,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0499,cty_0d9ab6ff,Nainital District Metro Link,transit_hub,29.322047,79.460141,Rapid transit access within a 5-minute walk of Amber Bungalow Inn.
lmk_0500,cty_0d9ab6ff,Nainital Cultural Craft Lane,bazaar,29.321054,79.457406,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0501,cty_0d9ab6ff,Nainital Botanical Leisure Garden,park,29.330284,79.450798,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0502,cty_aa759717,Leh District Metro Link,transit_hub,34.158938,77.5708,Rapid transit access within a 5-minute walk of Indigo Meadows Boutique Stay.
lmk_0503,cty_aa759717,Leh Cultural Craft Lane,bazaar,34.157589,77.56007,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0504,cty_aa759717,Leh Botanical Leisure Garden,park,34.17027,77.566847,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0505,cty_aa759717,Leh District Metro Link,transit_hub,34.135687,77.504085,Rapid transit access within a 5-minute walk of Palm Ghat House by the Lake.
lmk_0506,cty_aa759717,Leh Cultural Craft Lane,bazaar,34.131119,77.516772,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0507,cty_aa759717,Leh Botanical Leisure Garden,park,34.135268,77.495766,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0508,cty_aa759717,Leh District Metro Link,transit_hub,34.191167,77.645472,Rapid transit access within a 5-minute walk of Royal Sanctuary Homestay.
lmk_0509,cty_aa759717,Leh Cultural Craft Lane,bazaar,34.191499,77.642376,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0510,cty_aa759717,Leh Botanical Leisure Garden,park,34.18913,77.661695,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0511,cty_aa759717,Leh District Metro Link,transit_hub,34.149076,77.5024,Rapid transit access within a 5-minute walk of Casa Courtyard Suites.
lmk_0512,cty_aa759717,Leh Cultural Craft Lane,bazaar,34.162894,77.505973,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0513,cty_aa759717,Leh Botanical Leisure Garden,park,34.146124,77.504547,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0514,cty_aa759717,Leh District Metro Link,transit_hub,34.183454,77.651842,Rapid transit access within a 5-minute walk of Hillview Sarovar by the Lake.
lmk_0515,cty_aa759717,Leh Cultural Craft Lane,bazaar,34.179676,77.640136,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0516,cty_aa759717,Leh Botanical Leisure Garden,park,34.178387,77.655689,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0517,cty_828a7777,Srinagar District Metro Link,transit_hub,34.06021,74.7919,Rapid transit access within a 5-minute walk of Indigo Meadows by the Lake.
lmk_0518,cty_828a7777,Srinagar Cultural Craft Lane,bazaar,34.063183,74.806358,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0519,cty_828a7777,Srinagar Botanical Leisure Garden,park,34.063934,74.80903,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0520,cty_828a7777,Srinagar District Metro Link,transit_hub,34.060456,74.755044,Rapid transit access within a 5-minute walk of Hillview Palms Boutique Stay.
lmk_0521,cty_828a7777,Srinagar Cultural Craft Lane,bazaar,34.062658,74.746802,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0522,cty_828a7777,Srinagar Botanical Leisure Garden,park,34.066711,74.750661,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0523,cty_828a7777,Srinagar District Metro Link,transit_hub,34.07765,74.727233,Rapid transit access within a 5-minute walk of Hotel Mahal & Spa.
lmk_0524,cty_828a7777,Srinagar Cultural Craft Lane,bazaar,34.077437,74.743268,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0525,cty_828a7777,Srinagar Botanical Leisure Garden,park,34.085182,74.743402,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0526,cty_828a7777,Srinagar District Metro Link,transit_hub,34.026611,74.822766,Rapid transit access within a 5-minute walk of Garden Sanctuary by the Lake.
lmk_0527,cty_828a7777,Srinagar Cultural Craft Lane,bazaar,34.017966,74.814256,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0528,cty_828a7777,Srinagar Botanical Leisure Garden,park,34.015289,74.811782,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0529,cty_828a7777,Srinagar District Metro Link,transit_hub,34.023298,74.877729,Rapid transit access within a 5-minute walk of Villa Orchard Heritage.
lmk_0530,cty_828a7777,Srinagar Cultural Craft Lane,bazaar,34.016269,74.876161,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0531,cty_828a7777,Srinagar Botanical Leisure Garden,park,34.021103,74.861671,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0532,cty_95e7c8ca,Mumbai District Metro Link,transit_hub,19.100847,72.92054,Rapid transit access within a 5-minute walk of Grand Mahal by the Lake.
lmk_0533,cty_95e7c8ca,Mumbai Cultural Craft Lane,bazaar,19.111775,72.919578,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0534,cty_95e7c8ca,Mumbai Botanical Leisure Garden,park,19.099817,72.916889,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0535,cty_95e7c8ca,Mumbai District Metro Link,transit_hub,19.100305,72.913668,Rapid transit access within a 5-minute walk of The Old Palms Heritage.
lmk_0536,cty_95e7c8ca,Mumbai Cultural Craft Lane,bazaar,19.101235,72.921038,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0537,cty_95e7c8ca,Mumbai Botanical Leisure Garden,park,19.097442,72.906811,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0538,cty_95e7c8ca,Mumbai District Metro Link,transit_hub,19.106066,72.92319,Rapid transit access within a 5-minute walk of Villa Nest Resort.
lmk_0539,cty_95e7c8ca,Mumbai Cultural Craft Lane,bazaar,19.094698,72.929395,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0540,cty_95e7c8ca,Mumbai Botanical Leisure Garden,park,19.109053,72.918122,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0541,cty_95e7c8ca,Mumbai District Metro Link,transit_hub,19.131632,72.854505,Rapid transit access within a 5-minute walk of Royal Meadows Resort.
lmk_0542,cty_95e7c8ca,Mumbai Cultural Craft Lane,bazaar,19.13682,72.854079,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0543,cty_95e7c8ca,Mumbai Botanical Leisure Garden,park,19.12325,72.841531,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0544,cty_95e7c8ca,Mumbai District Metro Link,transit_hub,19.123087,72.83582,Rapid transit access within a 5-minute walk of Villa Regency & Spa.
lmk_0545,cty_95e7c8ca,Mumbai Cultural Craft Lane,bazaar,19.12114,72.82413,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0546,cty_95e7c8ca,Mumbai Botanical Leisure Garden,park,19.114408,72.831413,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0547,cty_621f4a84,Pune District Metro Link,transit_hub,18.541715,73.825698,Rapid transit access within a 5-minute walk of Palm Niwas Heritage.
lmk_0548,cty_621f4a84,Pune Cultural Craft Lane,bazaar,18.541552,73.833035,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0549,cty_621f4a84,Pune Botanical Leisure Garden,park,18.543363,73.817552,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0550,cty_621f4a84,Pune District Metro Link,transit_hub,18.465701,73.896386,Rapid transit access within a 5-minute walk of Royal Nest Resort.
lmk_0551,cty_621f4a84,Pune Cultural Craft Lane,bazaar,18.461688,73.885975,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0552,cty_621f4a84,Pune Botanical Leisure Garden,park,18.454372,73.888658,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0553,cty_621f4a84,Pune District Metro Link,transit_hub,18.530664,73.864346,Rapid transit access within a 5-minute walk of Amber Bungalow Inn.
lmk_0554,cty_621f4a84,Pune Cultural Craft Lane,bazaar,18.524801,73.852357,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0555,cty_621f4a84,Pune Botanical Leisure Garden,park,18.520703,73.852474,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0556,cty_621f4a84,Pune District Metro Link,transit_hub,18.488311,73.8799,Rapid transit access within a 5-minute walk of Riverside Kothi Boutique Stay.
lmk_0557,cty_621f4a84,Pune Cultural Craft Lane,bazaar,18.495325,73.873987,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0558,cty_621f4a84,Pune Botanical Leisure Garden,park,18.497349,73.889509,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0559,cty_621f4a84,Pune District Metro Link,transit_hub,18.538427,73.894654,Rapid transit access within a 5-minute walk of Grand Retreat Homestay.
lmk_0560,cty_621f4a84,Pune Cultural Craft Lane,bazaar,18.532321,73.898173,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0561,cty_621f4a84,Pune Botanical Leisure Garden,park,18.544902,73.891772,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0562,cty_f29656ff,Aurangabad District Metro Link,transit_hub,19.879085,75.337287,Rapid transit access within a 5-minute walk of Hillview Kothi.
lmk_0563,cty_f29656ff,Aurangabad Cultural Craft Lane,bazaar,19.875814,75.34618,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0564,cty_f29656ff,Aurangabad Botanical Leisure Garden,park,19.884459,75.344603,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0565,cty_f29656ff,Aurangabad District Metro Link,transit_hub,19.841069,75.283639,Rapid transit access within a 5-minute walk of The Old Terraces Homestay.
lmk_0566,cty_f29656ff,Aurangabad Cultural Craft Lane,bazaar,19.844523,75.280907,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0567,cty_f29656ff,Aurangabad Botanical Leisure Garden,park,19.828518,75.274765,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0568,cty_f29656ff,Aurangabad District Metro Link,transit_hub,19.828187,75.360934,Rapid transit access within a 5-minute walk of Indigo Niwas Homestay.
lmk_0569,cty_f29656ff,Aurangabad Cultural Craft Lane,bazaar,19.82531,75.356777,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0570,cty_f29656ff,Aurangabad Botanical Leisure Garden,park,19.828197,75.374686,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0571,cty_f29656ff,Aurangabad District Metro Link,transit_hub,19.878208,75.323848,Rapid transit access within a 5-minute walk of The Sarovar Suites.
lmk_0572,cty_f29656ff,Aurangabad Cultural Craft Lane,bazaar,19.88216,75.325663,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0573,cty_f29656ff,Aurangabad Botanical Leisure Garden,park,19.879385,75.30673,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0574,cty_f29656ff,Aurangabad District Metro Link,transit_hub,19.861618,75.392853,Rapid transit access within a 5-minute walk of Riverside Meadows Suites.
lmk_0575,cty_f29656ff,Aurangabad Cultural Craft Lane,bazaar,19.867559,75.384209,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0576,cty_f29656ff,Aurangabad Botanical Leisure Garden,park,19.873669,75.397443,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0577,cty_cfec17b6,Ahmedabad District Metro Link,transit_hub,22.974921,72.581454,Rapid transit access within a 5-minute walk of Hotel Courtyard by the Lake.
lmk_0578,cty_cfec17b6,Ahmedabad Cultural Craft Lane,bazaar,22.983485,72.591106,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0579,cty_cfec17b6,Ahmedabad Botanical Leisure Garden,park,22.975562,72.573814,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0580,cty_cfec17b6,Ahmedabad District Metro Link,transit_hub,22.998738,72.562028,Rapid transit access within a 5-minute walk of The Residency Homestay.
lmk_0581,cty_cfec17b6,Ahmedabad Cultural Craft Lane,bazaar,22.997745,72.559438,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0582,cty_cfec17b6,Ahmedabad Botanical Leisure Garden,park,23.006975,72.553179,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0583,cty_cfec17b6,Ahmedabad District Metro Link,transit_hub,22.986812,72.52867,Rapid transit access within a 5-minute walk of Amber Regency Resort.
lmk_0584,cty_cfec17b6,Ahmedabad Cultural Craft Lane,bazaar,22.980185,72.538876,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0585,cty_cfec17b6,Ahmedabad Botanical Leisure Garden,park,22.976809,72.537215,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0586,cty_cfec17b6,Ahmedabad District Metro Link,transit_hub,22.95846,72.550597,Rapid transit access within a 5-minute walk of The Sanctuary Boutique Stay.
lmk_0587,cty_cfec17b6,Ahmedabad Cultural Craft Lane,bazaar,22.965373,72.53891,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0588,cty_cfec17b6,Ahmedabad Botanical Leisure Garden,park,22.963489,72.533979,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0589,cty_cfec17b6,Ahmedabad District Metro Link,transit_hub,22.992459,72.558947,Rapid transit access within a 5-minute walk of The Old Terraces Resort.
lmk_0590,cty_cfec17b6,Ahmedabad Cultural Craft Lane,bazaar,22.997281,72.570285,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0591,cty_cfec17b6,Ahmedabad Botanical Leisure Garden,park,22.994776,72.571596,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0592,cty_caf3c1ee,Bhuj District Metro Link,transit_hub,23.23527,69.729115,Rapid transit access within a 5-minute walk of Casa Sanctuary.
lmk_0593,cty_caf3c1ee,Bhuj Cultural Craft Lane,bazaar,23.224781,69.71881,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0594,cty_caf3c1ee,Bhuj Botanical Leisure Garden,park,23.219983,69.719971,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0595,cty_caf3c1ee,Bhuj District Metro Link,transit_hub,23.179726,69.711154,Rapid transit access within a 5-minute walk of The Old Bagh Resort.
lmk_0596,cty_caf3c1ee,Bhuj Cultural Craft Lane,bazaar,23.173099,69.721375,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0597,cty_caf3c1ee,Bhuj Botanical Leisure Garden,park,23.169723,69.719712,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0598,cty_caf3c1ee,Bhuj District Metro Link,transit_hub,23.257492,69.636943,Rapid transit access within a 5-minute walk of The Vihar Suites.
lmk_0599,cty_caf3c1ee,Bhuj Cultural Craft Lane,bazaar,23.254079,69.649852,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_0600,cty_caf3c1ee,Bhuj Botanical Leisure Garden,park,23.264461,69.632712,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_0601,cty_caf3c1ee,Bhuj District Metro Link,transit_hub,23.286262,69.643376,Rapid transit access within a 5-minute walk of Hillview Haveli Heritage.
lmk_0602,cty_caf3c1ee,Bhuj Cultural Craft Lane,bazaar,23.282642,69.649846,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
